type,key,latency_ms,status_code,stale,version,rw_interval_ms
read,key-8,75.92,404,false,0,0.00
read,key-10,77.63,404,false,0,0.00
read,key-18,77.11,404,false,0,0.00
read,key-15,82.07,404,false,0,0.00
read,key-14,85.87,404,false,0,0.00
read,key-17,84.17,404,false,0,0.00
read,key-0,95.64,404,false,0,0.00
read,key-15,97.30,404,false,0,0.00
read,key-13,96.36,404,false,0,0.00
read,key-12,95.64,404,false,0,0.00
read,key-15,99.95,404,false,0,0.00
read,key-14,101.12,404,false,0,0.00
read,key-5,104.55,404,false,0,0.00
read,key-16,106.58,404,false,0,0.00
read,key-9,107.38,404,false,0,0.00
read,key-13,108.05,404,false,0,0.00
read,key-4,108.05,404,false,0,0.00
read,key-2,108.05,404,false,0,0.00
read,key-13,107.72,404,false,0,0.00
read,key-0,110.83,404,false,0,0.00
read,key-6,59.92,404,false,0,0.00
read,key-9,58.12,404,false,0,0.00
read,key-13,63.06,404,false,0,0.00
read,key-10,63.07,404,false,0,0.00
read,key-1,58.47,404,false,0,0.00
read,key-19,59.38,404,false,0,0.00
read,key-2,84.13,404,false,0,0.00
read,key-17,74.21,404,false,0,0.00
read,key-2,79.94,404,false,0,0.00
read,key-10,86.86,404,false,0,0.00
read,key-15,83.03,404,false,0,0.00
read,key-8,80.15,404,false,0,0.00
read,key-14,77.39,404,false,0,0.00
read,key-17,90.85,404,false,0,0.00
read,key-0,81.78,404,false,0,0.00
read,key-11,83.22,404,false,0,0.00
read,key-7,85.20,404,false,0,0.00
read,key-5,88.58,404,false,0,0.00
read,key-2,59.37,404,false,0,0.00
read,key-18,56.40,404,false,0,0.00
read,key-19,87.97,404,false,0,0.00
read,key-18,91.61,404,false,0,0.00
read,key-7,70.35,404,false,0,0.00
read,key-18,71.74,404,false,0,0.00
read,key-6,68.27,404,false,0,0.00
read,key-7,63.34,404,false,0,0.00
read,key-9,53.03,404,false,0,0.00
read,key-1,54.05,404,false,0,0.00
read,key-19,52.98,404,false,0,0.00
read,key-19,54.27,404,false,0,0.00
read,key-6,54.83,404,false,0,0.00
read,key-7,54.83,404,false,0,0.00
read,key-9,55.12,404,false,0,0.00
read,key-16,53.63,404,false,0,0.00
read,key-11,54.40,404,false,0,0.00
read,key-4,53.23,404,false,0,0.00
read,key-19,54.10,404,false,0,0.00
read,key-17,54.95,404,false,0,0.00
read,key-10,56.57,404,false,0,0.00
read,key-7,55.33,404,false,0,0.00
read,key-5,54.24,404,false,0,0.00
read,key-16,53.27,404,false,0,0.00
read,key-7,52.75,404,false,0,0.00
read,key-10,54.02,404,false,0,0.00
read,key-2,54.02,404,false,0,0.00
read,key-15,52.17,404,false,0,0.00
read,key-9,52.80,404,false,0,0.00
read,key-10,52.90,404,false,0,0.00
read,key-7,54.29,404,false,0,0.00
read,key-14,54.27,404,false,0,0.00
read,key-8,54.27,404,false,0,0.00
read,key-17,55.05,404,false,0,0.00
read,key-14,58.02,404,false,0,0.00
read,key-8,58.13,404,false,0,0.00
read,key-18,54.98,404,false,0,0.00
read,key-4,59.18,404,false,0,0.00
read,key-2,57.67,404,false,0,0.00
read,key-10,53.69,404,false,0,0.00
read,key-12,54.73,404,false,0,0.00
read,key-12,55.55,404,false,0,0.00
read,key-17,55.62,404,false,0,0.00
read,key-19,57.65,404,false,0,0.00
read,key-0,53.70,404,false,0,0.00
read,key-10,53.06,404,false,0,0.00
read,key-8,53.06,404,false,0,0.00
read,key-15,51.92,404,false,0,0.00
read,key-16,54.24,404,false,0,0.00
read,key-1,54.20,404,false,0,0.00
read,key-3,53.21,404,false,0,0.00
read,key-4,54.06,404,false,0,0.00
read,key-17,54.70,404,false,0,0.00
read,key-4,53.92,404,false,0,0.00
read,key-19,52.99,404,false,0,0.00
read,key-5,52.31,404,false,0,0.00
read,key-19,52.77,404,false,0,0.00
read,key-10,52.51,404,false,0,0.00
read,key-14,53.13,404,false,0,0.00
read,key-7,53.82,404,false,0,0.00
read,key-10,53.15,404,false,0,0.00
read,key-2,54.53,404,false,0,0.00
read,key-7,53.95,404,false,0,0.00
read,key-13,54.45,404,false,0,0.00
read,key-4,52.48,404,false,0,0.00
read,key-10,53.27,404,false,0,0.00
read,key-8,53.78,404,false,0,0.00
read,key-8,54.39,404,false,0,0.00
read,key-1,54.15,404,false,0,0.00
read,key-11,53.12,404,false,0,0.00
read,key-8,53.16,404,false,0,0.00
read,key-11,52.58,404,false,0,0.00
read,key-16,54.30,404,false,0,0.00
read,key-2,54.80,404,false,0,0.00
read,key-3,53.97,404,false,0,0.00
read,key-12,53.29,404,false,0,0.00
read,key-9,54.80,404,false,0,0.00
read,key-11,53.31,404,false,0,0.00
read,key-17,55.73,404,false,0,0.00
read,key-18,52.04,404,false,0,0.00
read,key-17,53.59,404,false,0,0.00
read,key-4,52.63,404,false,0,0.00
read,key-14,53.22,404,false,0,0.00
read,key-4,53.21,404,false,0,0.00
read,key-8,53.56,404,false,0,0.00
read,key-7,53.35,404,false,0,0.00
read,key-2,82.72,404,false,0,0.00
read,key-10,87.07,404,false,0,0.00
read,key-5,56.70,404,false,0,0.00
read,key-12,53.07,404,false,0,0.00
read,key-4,53.09,404,false,0,0.00
read,key-10,55.03,200,false,1,0.00
read,key-19,52.14,404,false,0,0.00
read,key-10,53.80,404,false,0,0.00
read,key-8,53.80,404,false,0,0.00
read,key-11,54.68,404,false,0,0.00
read,key-15,52.87,404,false,0,0.00
read,key-4,54.79,404,false,0,0.00
read,key-18,53.54,404,false,0,0.00
read,key-12,51.55,404,false,0,0.00
read,key-3,52.34,404,false,0,0.00
read,key-10,52.59,404,false,0,0.00
read,key-12,55.54,404,false,0,0.00
read,key-14,52.96,404,false,0,0.00
write,key-10,131.36,201,false,1,0.00
write,key-16,112.15,201,false,1,0.00
read,key-9,54.20,404,false,0,0.00
read,key-7,54.20,404,false,0,0.00
read,key-5,53.18,404,false,0,0.00
read,key-2,52.14,404,false,0,0.00
read,key-0,52.48,404,false,0,0.00
read,key-6,54.38,404,false,0,0.00
read,key-17,53.58,404,false,0,0.00
read,key-9,55.47,404,false,0,0.00
read,key-2,56.00,404,false,0,0.00
read,key-12,54.41,404,false,0,0.00
read,key-17,56.03,404,false,0,0.00
read,key-2,53.18,404,false,0,0.00
read,key-2,52.71,404,false,0,0.00
read,key-14,53.40,404,false,0,0.00
read,key-9,53.70,404,false,0,0.00
read,key-2,53.40,404,false,0,0.00
read,key-8,52.66,404,false,0,0.00
read,key-14,53.58,404,false,0,0.00
read,key-18,53.56,404,false,0,0.00
read,key-11,54.20,404,false,0,0.00
read,key-3,56.80,404,false,0,0.00
read,key-18,56.80,404,false,0,0.00
read,key-17,56.67,404,false,0,0.00
read,key-14,57.41,404,false,0,0.00
read,key-7,54.97,404,false,0,0.00
read,key-19,54.77,404,false,0,0.00
read,key-18,58.77,404,false,0,0.00
read,key-3,55.80,404,false,0,0.00
read,key-10,56.71,200,false,1,77.39
read,key-1,57.78,404,false,0,0.00
read,key-2,56.40,404,false,0,0.00
read,key-4,54.43,404,false,0,0.00
read,key-14,58.45,404,false,0,0.00
read,key-13,53.84,404,false,0,0.00
read,key-4,52.99,404,false,0,0.00
read,key-12,55.07,404,false,0,0.00
read,key-13,54.21,404,false,0,0.00
read,key-6,54.84,404,false,0,0.00
read,key-12,53.47,404,false,0,0.00
read,key-7,53.08,404,false,0,0.00
read,key-18,53.56,404,false,0,0.00
read,key-19,54.06,404,false,0,0.00
read,key-7,52.71,404,false,0,0.00
read,key-2,52.37,404,false,0,0.00
read,key-7,53.21,404,false,0,0.00
read,key-6,53.04,404,false,0,0.00
read,key-12,55.40,404,false,0,0.00
read,key-15,51.79,404,false,0,0.00
read,key-10,51.25,200,false,1,130.21
read,key-11,52.82,404,false,0,0.00
read,key-12,53.28,404,false,0,0.00
read,key-16,54.54,200,false,1,133.41
read,key-11,53.51,404,false,0,0.00
read,key-11,52.83,404,false,0,0.00
read,key-14,52.82,404,false,0,0.00
read,key-18,52.75,404,false,0,0.00
read,key-9,52.93,404,false,0,0.00
read,key-1,52.05,404,false,0,0.00
read,key-9,52.09,404,false,0,0.00
read,key-0,52.97,404,false,0,0.00
read,key-1,52.53,404,false,0,0.00
read,key-5,52.02,404,false,0,0.00
read,key-16,55.33,200,false,1,169.97
read,key-9,51.35,404,false,0,0.00
read,key-17,53.62,404,false,0,0.00
read,key-19,50.99,404,false,0,0.00
read,key-11,52.77,404,false,0,0.00
read,key-17,53.77,404,false,0,0.00
read,key-14,60.94,404,false,0,0.00
read,key-12,72.30,404,false,0,0.00
read,key-18,61.45,404,false,0,0.00
read,key-1,64.43,404,false,0,0.00
read,key-18,56.35,404,false,0,0.00
read,key-2,51.34,404,false,0,0.00
read,key-13,68.79,404,false,0,0.00
read,key-6,54.13,404,false,0,0.00
read,key-13,53.19,404,false,0,0.00
read,key-19,53.97,404,false,0,0.00
read,key-4,54.61,404,false,0,0.00
read,key-17,53.60,404,false,0,0.00
read,key-19,52.86,404,false,0,0.00
read,key-19,53.84,404,false,0,0.00
read,key-14,51.77,404,false,0,0.00
read,key-2,69.48,404,false,0,0.00
read,key-3,69.48,404,false,0,0.00
read,key-4,58.25,404,false,0,0.00
read,key-17,58.25,404,false,0,0.00
read,key-10,55.07,200,false,1,246.22
read,key-6,54.66,404,false,0,0.00
read,key-11,56.74,404,false,0,0.00
read,key-18,56.74,404,false,0,0.00
read,key-4,56.74,404,false,0,0.00
read,key-15,56.95,404,false,0,0.00
read,key-12,58.40,404,false,0,0.00
read,key-1,52.88,404,false,0,0.00
read,key-9,53.44,404,false,0,0.00
read,key-8,53.97,404,false,0,0.00
read,key-0,83.85,404,false,0,0.00
read,key-17,78.02,404,false,0,0.00
read,key-11,66.86,404,false,0,0.00
read,key-12,54.74,404,false,0,0.00
read,key-17,55.12,404,false,0,0.00
read,key-11,53.23,404,false,0,0.00
read,key-1,52.81,404,false,0,0.00
read,key-16,54.33,200,false,1,288.56
read,key-9,52.54,404,false,0,0.00
read,key-10,53.11,200,false,1,297.67
read,key-12,53.61,404,false,0,0.00
read,key-5,54.52,404,false,0,0.00
read,key-4,55.09,404,false,0,0.00
read,key-0,55.59,404,false,0,0.00
read,key-3,51.65,404,false,0,0.00
read,key-14,54.79,404,false,0,0.00
read,key-15,53.18,404,false,0,0.00
read,key-6,53.18,404,false,0,0.00
read,key-4,75.81,404,false,0,0.00
read,key-1,73.55,404,false,0,0.00
read,key-13,54.80,404,false,0,0.00
read,key-15,56.20,404,false,0,0.00
read,key-19,56.86,404,false,0,0.00
read,key-7,56.87,404,false,0,0.00
read,key-16,55.11,200,false,1,335.24
read,key-11,57.13,404,false,0,0.00
read,key-2,54.13,404,false,0,0.00
read,key-12,53.12,404,false,0,0.00
read,key-12,53.72,404,false,0,0.00
read,key-19,54.18,404,false,0,0.00
read,key-10,51.30,200,false,1,353.18
read,key-5,53.35,404,false,0,0.00
read,key-0,52.91,404,false,0,0.00
read,key-12,52.91,404,false,0,0.00
read,key-17,52.57,404,false,0,0.00
read,key-13,52.08,404,false,0,0.00
read,key-5,53.73,404,false,0,0.00
read,key-5,52.02,404,false,0,0.00
read,key-17,53.07,404,false,0,0.00
read,key-18,54.21,404,false,0,0.00
read,key-7,53.45,404,false,0,0.00
read,key-13,52.65,404,false,0,0.00
read,key-6,53.74,404,false,0,0.00
read,key-0,51.40,404,false,0,0.00
read,key-17,52.98,404,false,0,0.00
read,key-13,51.87,404,false,0,0.00
read,key-8,50.98,404,false,0,0.00
read,key-19,52.67,404,false,0,0.00
read,key-8,53.01,404,false,0,0.00
read,key-10,53.47,200,false,1,405.85
read,key-6,52.66,404,false,0,0.00
read,key-13,53.69,404,false,0,0.00
read,key-17,51.27,404,false,0,0.00
read,key-16,51.78,200,false,1,407.31
read,key-14,53.92,404,false,0,0.00
read,key-9,54.21,404,false,0,0.00
read,key-6,54.09,404,false,0,0.00
read,key-19,54.61,404,false,0,0.00
read,key-15,52.80,404,false,0,0.00
read,key-18,53.73,404,false,0,0.00
read,key-13,53.09,404,false,0,0.00
read,key-0,54.46,404,false,0,0.00
read,key-0,54.47,404,false,0,0.00
read,key-12,54.10,404,false,0,0.00
read,key-14,53.30,404,false,0,0.00
read,key-5,54.13,404,false,0,0.00
read,key-12,54.86,404,false,0,0.00
read,key-0,53.96,404,false,0,0.00
read,key-8,53.12,404,false,0,0.00
read,key-8,51.16,404,false,0,0.00
read,key-10,53.37,200,false,1,459.79
read,key-2,53.94,404,false,0,0.00
read,key-1,53.20,404,false,0,0.00
read,key-7,53.20,404,false,0,0.00
read,key-4,52.55,404,false,0,0.00
read,key-8,52.48,404,false,0,0.00
read,key-14,54.56,404,false,0,0.00
read,key-12,54.04,404,false,0,0.00
read,key-5,54.43,404,false,0,0.00
read,key-7,54.99,404,false,0,0.00
read,key-3,51.14,404,false,0,0.00
read,key-1,54.19,404,false,0,0.00
read,key-7,55.23,404,false,0,0.00
read,key-16,55.93,200,false,1,495.96
read,key-8,54.72,404,false,0,0.00
read,key-9,52.23,404,false,0,0.00
read,key-16,53.00,200,false,1,500.02
read,key-12,52.70,404,false,0,0.00
read,key-13,52.98,404,false,0,0.00
read,key-9,52.91,404,false,0,0.00
read,key-6,52.75,404,false,0,0.00
read,key-14,53.53,404,false,0,0.00
read,key-6,51.59,404,false,0,0.00
read,key-7,52.95,404,false,0,0.00
read,key-6,53.58,404,false,0,0.00
read,key-4,53.77,404,false,0,0.00
read,key-1,55.31,404,false,0,0.00
read,key-6,55.31,404,false,0,0.00
read,key-14,54.24,404,false,0,0.00
read,key-4,55.00,404,false,0,0.00
read,key-12,53.58,404,false,0,0.00
read,key-19,50.87,404,false,0,0.00
read,key-14,53.40,404,false,0,0.00
read,key-10,55.15,200,false,1,553.01
read,key-0,53.89,404,false,0,0.00
read,key-12,55.91,404,false,0,0.00
read,key-8,51.38,404,false,0,0.00
read,key-12,53.05,404,false,0,0.00
read,key-3,53.17,404,false,0,0.00
read,key-19,53.96,404,false,0,0.00
read,key-2,53.37,404,false,0,0.00
read,key-18,54.97,404,false,0,0.00
read,key-17,57.13,404,false,0,0.00
read,key-18,56.01,404,false,0,0.00
read,key-15,53.35,404,false,0,0.00
read,key-17,52.06,404,false,0,0.00
read,key-10,53.87,200,false,1,592.75
read,key-6,54.71,404,false,0,0.00
read,key-13,55.23,404,false,0,0.00
read,key-17,54.47,404,false,0,0.00
read,key-11,55.82,404,false,0,0.00
read,key-4,53.24,404,false,0,0.00
read,key-17,54.71,404,false,0,0.00
read,key-17,50.98,404,false,0,0.00
read,key-12,53.26,404,false,0,0.00
read,key-11,53.66,404,false,0,0.00
read,key-15,55.49,404,false,0,0.00
read,key-3,56.16,404,false,0,0.00
read,key-12,55.99,404,false,0,0.00
read,key-8,54.42,404,false,0,0.00
read,key-3,56.20,404,false,0,0.00
read,key-9,52.89,404,false,0,0.00
read,key-8,53.61,404,false,0,0.00
read,key-0,53.20,404,false,0,0.00
read,key-4,53.68,404,false,0,0.00
read,key-7,54.44,404,false,0,0.00
read,key-8,54.05,404,false,0,0.00
read,key-7,54.77,404,false,0,0.00
read,key-10,53.07,200,false,1,650.17
read,key-7,56.66,404,false,0,0.00
read,key-3,58.79,404,false,0,0.00
read,key-3,56.59,404,false,0,0.00
read,key-7,57.18,404,false,0,0.00
read,key-8,60.37,404,false,0,0.00
read,key-3,61.36,404,false,0,0.00
read,key-14,62.52,404,false,0,0.00
read,key-6,58.85,404,false,0,0.00
read,key-9,67.16,404,false,0,0.00
read,key-1,55.18,404,false,0,0.00
read,key-11,57.46,404,false,0,0.00
read,key-19,55.45,404,false,0,0.00
read,key-2,55.55,404,false,0,0.00
read,key-18,66.42,404,false,0,0.00
read,key-9,66.80,404,false,0,0.00
read,key-9,69.84,404,false,0,0.00
read,key-4,71.87,404,false,0,0.00
read,key-10,53.76,200,false,1,700.56
read,key-13,54.41,404,false,0,0.00
read,key-2,53.71,404,false,0,0.00
read,key-13,53.58,404,false,0,0.00
read,key-8,53.26,404,false,0,0.00
read,key-14,55.37,404,false,0,0.00
read,key-4,55.88,404,false,0,0.00
read,key-14,51.37,404,false,0,0.00
